entry_date,ticker,symbol,side,qty,strategy,expiration,entry_price,exit_price,iv,trend,momentum,price,days_to_exp,pl,order_count
2025-02-13,SPY,,,,LongCall,,,,,,,,,,1.0
2025-02-14,SPY,SPY250221C00610000,buy,1.0,LongCall,2025-02-21,3.87,0.01,0.106504881149408,bullish,negative,609.7,7.0,-386.00000000000006,
2025-02-14,SPY,,,,LongCall,,,,,,,,,,1.0
2025-02-18,SPY,SPY250221C00611000,buy,1.0,LongCall,2025-02-21,2.97,0.01,0.10248246072130326,bullish,positive,611.49,3.0,-296.00000000000006,
2025-02-18,SPY,,,,LongCall,,,,,,,,,,1.0
2025-02-19,SPY,SPY250221C00613000,buy,1.0,LongCall,2025-02-21,1.1,0.01,0.10106927745524687,bullish,positive,612.93,2.0,-109.00000000000001,
2025-02-19,SPY,,,,LongCall,,,,,,,,,,1.0
2025-02-20,SPY,SPY250221C00610000,buy,1.0,LongCall,2025-02-21,2.93,0.01,0.1006524026331622,bullish,negative,610.38,1.0,-292.00000000000006,
2025-02-20,SPY,,,,LongCall,,,,,,,,,,1.0
2025-02-21,SPY,SPY250228P00600000,buy,1.0,LongPut,2025-02-28,1.31,6.19,0.1176539486078568,bearish,negative,599.94,7.0,488.00000000000006,
2025-02-21,SPY,,,,LongPut,,,,,,,,,,1.0
2025-02-24,SPY,SPY250228P00597000,buy,1.0,LongPut,2025-02-28,2.63,2.71,0.10742785667727016,bearish,negative,597.21,4.0,8.000000000000007,
2025-02-24,SPY,,,,LongPut,,,,,,,,,,1.0
2025-02-25,SPY,SPY250228P00594000,buy,1.0,LongPut,2025-02-28,3.24,0.8,0.1034567688376314,bearish,negative,594.24,3.0,-244.00000000000003,
2025-02-25,SPY,,,,LongPut,,,,,,,,,,1.0
2025-02-26,SPY,SPY250228C00595000,buy,1.0,LongCall,2025-02-28,4.7,0.01,0.10267023856687069,bearish,positive,594.54,2.0,-469.00000000000006,
2025-02-26,SPY,,,,LongCall,,,,,,,,,,1.0
2025-02-27,SPY,SPY250228P00585000,buy,1.0,LongPut,2025-02-28,0.4,0.01,0.11362342178582277,bearish,negative,585.05,1.0,-39.0,
2025-02-27,SPY,,,,LongPut,,,,,,,,,,1.0
2025-02-28,SPY,SPY250307C00594000,buy,1.0,LongCall,2025-03-07,3.07,0.01,0.12801145571946201,bearish,positive,594.18,7.0,-306.0,
2025-02-28,SPY,,,,LongCall,,,,,,,,,,1.0
2025-03-03,SPY,SPY250307P00584000,buy,1.0,LongPut,2025-03-07,1.94,8.65,0.1401702186938676,bearish,negative,583.77,4.0,671.0000000000001,
2025-03-03,SPY,,,,LongPut,,,,,,,,,,1.0
2025-03-04,SPY,SPY250307P00577000,buy,1.0,LongPut,2025-03-07,5.21,1.35,0.1416998597357655,bearish,negative,576.86,3.0,-386.0,
2025-03-04,SPY,,,,LongPut,,,,,,,,,,1.0
2025-03-05,SPY,SPY250307C00583000,buy,1.0,LongCall,2025-03-07,3.36,0.01,0.14744141440459846,bearish,positive,583.06,2.0,-335.0,
2025-03-05,SPY,,,,LongCall,,,,,,,,,,1.0
2025-03-06,SPY,SPY250307P00573000,buy,1.0,LongPut,2025-03-07,3.72,0.01,0.15636763672539947,bearish,negative,572.71,1.0,-371.00000000000006,
2025-03-06,SPY,,,,LongPut,,,,,,,,,,1.0
2025-03-07,SPY,SPY250314C00576000,buy,1.0,LongCall,2025-03-14,6.54,0.01,0.15737914668576386,bearish,positive,575.92,7.0,-653.0,
2025-03-07,SPY,,,,LongCall,,,,,,,,,,1.0
2025-03-10,SPY,SPY250314P00561000,buy,1.0,LongPut,2025-03-14,4.96,0.03,0.17618157010726782,bearish,negative,560.58,4.0,-493.0,
2025-03-10,SPY,,,,LongPut,,,,,,,,,,1.0
2025-03-11,SPY,SPY250314P00556000,buy,1.0,LongPut,2025-03-14,5.6,0.01,0.17587518952230757,bearish,negative,555.92,3.0,-559.0,
2025-03-11,SPY,,,,LongPut,,,,,,,,,,1.0
2025-02-04,QQQ,QQQ250207C00524000,buy,1.0,LongCall,2025-02-07,3.03,0.01,0.19913740506752461,bullish,positive,524.47,3.0,-302.0,
2025-02-04,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-05,QQQ,QQQ250207C00527000,buy,1.0,LongCall,2025-02-07,2.05,0.01,0.18782319762634578,bullish,positive,526.85,2.0,-204.0,
2025-02-05,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-06,QQQ,QQQ250207C00530000,buy,1.0,LongCall,2025-02-07,1.86,0.01,0.18831254020241187,bullish,positive,529.6,1.0,-185.0,
2025-02-06,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-07,QQQ,QQQ250214C00523000,buy,1.0,LongCall,2025-02-14,10.13,15.24,0.184822762663472,bullish,negative,522.92,7.0,510.99999999999994,
2025-02-07,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-10,QQQ,QQQ250214C00529000,buy,1.0,LongCall,2025-02-14,3.81,9.72,0.18742875936731587,bullish,positive,529.25,4.0,591.0,
2025-02-10,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-11,QQQ,QQQ250214C00528000,buy,1.0,LongCall,2025-02-14,3.52,10.44,0.18783809957398365,bullish,negative,527.99,3.0,692.0,
2025-02-11,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-12,QQQ,QQQ250214C00528000,buy,1.0,LongCall,2025-02-14,1.23,10.44,0.17162591224330223,bullish,positive,528.3,2.0,920.9999999999999,
2025-02-12,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-13,QQQ,QQQ250214C00536000,buy,1.0,LongCall,2025-02-14,0.55,2.51,0.1747224099309922,bullish,positive,535.9,1.0,195.99999999999997,
2025-02-13,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-14,QQQ,QQQ250221C00538000,buy,1.0,LongCall,2025-02-21,3.62,0.01,0.16642571941425208,bullish,positive,538.15,7.0,-361.00000000000006,
2025-02-14,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-18,QQQ,QQQ250221C00539000,buy,1.0,LongCall,2025-02-21,4.1,0.01,0.1657043428704015,bullish,positive,539.37,3.0,-409.0,
2025-02-18,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-19,QQQ,QQQ250221C00540000,buy,1.0,LongCall,2025-02-21,2.28,0.01,0.16026676083997785,bullish,positive,539.52,2.0,-227.0,
2025-02-19,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-20,QQQ,QQQ250221C00537000,buy,1.0,LongCall,2025-02-21,3.46,0.01,0.16115323701058915,bullish,negative,537.23,1.0,-345.0,
2025-02-20,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-21,QQQ,QQQ250228P00526000,buy,1.0,LongPut,2025-02-28,1.52,18.0,0.17719552610924377,bearish,negative,526.08,7.0,1648.0,
2025-02-21,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-02-24,QQQ,QQQ250228P00520000,buy,1.0,LongPut,2025-02-28,2.58,12.23,0.14709634406678782,bearish,negative,519.87,4.0,965.0,
2025-02-24,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-02-25,QQQ,QQQ250228P00513000,buy,1.0,LongPut,2025-02-28,3.52,5.21,0.14425795981177147,bearish,negative,513.32,3.0,169.0,
2025-02-25,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-02-26,QQQ,QQQ250228C00515000,buy,1.0,LongCall,2025-02-28,5.25,0.01,0.1446587177850722,bearish,positive,514.56,2.0,-524.0,
2025-02-26,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-02-27,QQQ,QQQ250228P00500000,buy,1.0,LongPut,2025-02-28,0.21,0.01,0.17298870975563876,bearish,negative,500.27,1.0,-20.0,
2025-02-27,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-02-28,QQQ,QQQ250307C00508000,buy,1.0,LongCall,2025-03-07,4.37,0.01,0.18442562402855714,bearish,positive,508.17,7.0,-436.00000000000006,
2025-02-28,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-03-03,QQQ,QQQ250307P00497000,buy,1.0,LongPut,2025-03-07,2.03,5.97,0.1974119687529888,bearish,negative,497.05,4.0,394.0,
2025-03-03,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-04,QQQ,QQQ250307P00496000,buy,1.0,LongPut,2025-03-07,8.2,4.65,0.1899332218762752,bearish,negative,495.55,3.0,-354.9999999999999,
2025-03-04,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-05,QQQ,QQQ250307C00502000,buy,1.0,LongCall,2025-03-07,3.99,0.01,0.19658374333603237,bearish,positive,502.01,2.0,-398.00000000000006,
2025-03-05,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-03-06,QQQ,QQQ250307P00488000,buy,1.0,LongPut,2025-03-07,3.3,0.01,0.21356340332057655,bearish,negative,488.2,1.0,-329.0,
2025-03-06,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-07,QQQ,QQQ250314P00492000,buy,1.0,VerticalSpread,2025-03-14,10.72,13.27,0.2148942971818664,bearish,positive,491.79,7.0,254.9999999999999,
2025-03-07,QQQ,QQQ250314P00490000,sell,1.0,VerticalSpread,2025-03-14,9.54,11.45,0.2148942971818664,bearish,positive,491.79,7.0,-191.0,
2025-03-07,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-10,QQQ,QQQ250314P00473000,buy,1.0,LongPut,2025-03-14,4.15,0.01,0.24229738785899496,bearish,negative,472.73,4.0,-414.00000000000006,
2025-03-10,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-11,QQQ,QQQ250314P00472000,buy,1.0,LongPut,2025-03-14,7.4,0.01,0.24229550631748045,bearish,negative,471.6,3.0,-739.0,
2025-03-11,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-12,QQQ,QQQ250314P00477000,buy,1.0,VerticalSpread,2025-03-14,5.36,0.01,0.2489355840614086,bearish,positive,476.92,2.0,-535.0,
2025-03-12,QQQ,QQQ250314P00475000,sell,1.0,VerticalSpread,2025-03-14,4.45,0.01,0.2489355840614086,bearish,positive,476.92,2.0,444.00000000000006,
2025-03-12,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-13,QQQ,QQQ250314P00468000,buy,1.0,LongPut,2025-03-14,1.93,0.01,0.2413840843900409,bearish,negative,468.34,1.0,-192.0,
2025-03-13,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-14,QQQ,QQQ250321P00480000,buy,1.0,VerticalSpread,2025-03-21,11.39,0.05,0.2627411665924224,bearish,positive,479.66,7.0,-1134.0,
2025-03-14,QQQ,QQQ250321P00478000,sell,1.0,VerticalSpread,2025-03-21,10.16,0.01,0.2627411665924224,bearish,positive,479.66,7.0,1015.0,
2025-03-14,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-17,QQQ,QQQ250321P00483000,buy,1.0,VerticalSpread,2025-03-21,8.21,1.74,0.2649169671507103,bearish,positive,482.77,4.0,-647.0000000000001,
2025-03-17,QQQ,QQQ250321P00481000,sell,1.0,VerticalSpread,2025-03-21,6.81,0.22,0.2649169671507103,bearish,positive,482.77,4.0,659.0,
2025-03-17,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-18,QQQ,QQQ250321P00475000,buy,1.0,LongPut,2025-03-21,4.21,0.01,0.2668028739695284,bearish,negative,474.54,3.0,-420.0,
2025-03-18,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-19,QQQ,QQQ250321P00481000,buy,1.0,VerticalSpread,2025-03-21,7.38,0.22,0.27607275846404034,bearish,positive,480.89,2.0,-716.0,
2025-03-19,QQQ,QQQ250321P00479000,sell,1.0,VerticalSpread,2025-03-21,6.12,0.01,0.27607275846404034,bearish,positive,480.89,2.0,611.0,
2025-03-19,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-20,QQQ,QQQ250321P00479000,buy,1.0,LongPut,2025-03-21,5.34,0.01,0.27025571802522863,bearish,negative,479.26,1.0,-533.0,
2025-03-20,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-21,QQQ,QQQ250328P00481000,buy,1.0,VerticalSpread,2025-03-28,10.8,13.11,0.27041576467351247,bearish,positive,480.84,7.0,230.9999999999999,
2025-03-21,QQQ,QQQ250328P00479000,sell,1.0,VerticalSpread,2025-03-28,9.37,11.21,0.27041576467351247,bearish,positive,480.84,7.0,-184.00000000000017,
2025-03-21,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-24,QQQ,QQQ250328C00491000,buy,1.0,LongCall,2025-03-28,3.67,0.01,0.2815000610553529,bullish,positive,490.66,4.0,-366.0,
2025-03-24,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-03-25,QQQ,QQQ250328C00493000,buy,1.0,LongCall,2025-03-28,3.5,0.01,0.2824776801809342,bullish,positive,493.46,3.0,-349.0,
2025-03-25,QQQ,,,,LongCall,,,,,,,,,,1.0
2025-03-26,QQQ,QQQ250328P00484000,buy,1.0,LongPut,2025-03-28,1.06,15.98,0.2726614136088715,bearish,negative,484.38,2.0,1492.0,
2025-03-26,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-27,QQQ,QQQ250328P00482000,buy,1.0,LongPut,2025-03-28,3.15,14.06,0.26502572083203535,bearish,negative,481.62,1.0,1091.0,
2025-03-27,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-28,QQQ,QQQ250404P00469000,buy,1.0,LongPut,2025-04-04,3.48,46.47,0.26987322230768224,bearish,negative,468.94,7.0,4299.0,
2025-03-28,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-03-31,QQQ,QQQ250404P00469000,buy,1.0,LongPut,2025-04-04,10.9,46.47,0.27008592679260157,bearish,negative,468.92,4.0,3557.0,
2025-03-31,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-04-01,QQQ,QQQ250404P00473000,buy,1.0,VerticalSpread,2025-04-04,9.68,41.72,0.26679565796398025,bearish,positive,472.7,3.0,3204.0,
2025-04-01,QQQ,QQQ250404P00471000,sell,1.0,VerticalSpread,2025-04-04,8.6,48.0,0.26679565796398025,bearish,positive,472.7,3.0,-3940.0,
2025-04-01,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-04-02,QQQ,QQQ250404P00476000,buy,1.0,VerticalSpread,2025-04-04,11.75,51.35,0.2522920220198303,bearish,positive,476.15,2.0,3960.0,
2025-04-02,QQQ,QQQ250404P00474000,sell,1.0,VerticalSpread,2025-04-04,10.2,46.0,0.2522920220198303,bearish,positive,476.15,2.0,-3579.9999999999995,
2025-04-02,QQQ,,,,VerticalSpread,,,,,,,,,,2.0
2025-04-03,QQQ,QQQ250404P00451000,buy,1.0,LongPut,2025-04-04,2.7,27.81,0.3133693780289015,bearish,negative,450.66,1.0,2511.0,
2025-04-03,QQQ,,,,LongPut,,,,,,,,,,1.0
2025-02-03,AAPL,AAPL250207P00228000,buy,1.0,LongPut,2025-02-07,,,0.31521244072726895,bearish,negative,228.01,4.0,,
2025-02-03,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-02-04,AAPL,AAPL250207P00233000,buy,1.0,VerticalSpread,2025-02-07,,,0.32501579251733054,bearish,positive,232.8,3.0,,
2025-02-04,AAPL,AAPL250207P00231000,sell,1.0,VerticalSpread,2025-02-07,,,0.32501579251733054,bearish,positive,232.8,3.0,,
2025-02-04,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-02-05,AAPL,AAPL250207P00232000,buy,1.0,LongPut,2025-02-07,,,0.32336894514524966,bearish,negative,232.47,2.0,,
2025-02-05,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-02-06,AAPL,AAPL250207C00233000,buy,1.0,LongCall,2025-02-07,,,0.3236026385156115,bullish,positive,233.22,1.0,,
2025-02-06,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-07,AAPL,AAPL250214P00228000,buy,1.0,LongPut,2025-02-14,,,0.32347650304279996,bearish,negative,227.63,7.0,,
2025-02-07,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-02-10,AAPL,AAPL250214P00228000,buy,1.0,VerticalSpread,2025-02-14,,,0.32203677121327856,bearish,positive,227.65,4.0,,
2025-02-10,AAPL,AAPL250214P00226000,sell,1.0,VerticalSpread,2025-02-14,,,0.32203677121327856,bearish,positive,227.65,4.0,,
2025-02-10,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-02-11,AAPL,AAPL250214C00233000,buy,1.0,LongCall,2025-02-14,,,0.3319338403585498,bullish,positive,232.62,3.0,,
2025-02-11,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-12,AAPL,AAPL250214C00237000,buy,1.0,LongCall,2025-02-14,,,0.33088587938851377,bullish,positive,236.87,2.0,,
2025-02-12,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-13,AAPL,AAPL250214C00242000,buy,1.0,LongCall,2025-02-14,,,0.29957787437840033,bullish,positive,241.53,1.0,,
2025-02-13,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-14,AAPL,AAPL250221C00245000,buy,1.0,LongCall,2025-02-21,2.01,0.62,0.3011524504405141,bullish,positive,244.6,7.0,-138.99999999999997,
2025-02-14,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-19,AAPL,AAPL250221C00245000,buy,1.0,LongCall,2025-02-21,2.41,0.62,0.27095775358337043,bullish,positive,244.87,2.0,-179.0,
2025-02-19,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-20,AAPL,AAPL250221C00246000,buy,1.0,LongCall,2025-02-21,,,0.27020767940855683,bullish,positive,245.83,1.0,,
2025-02-20,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-24,AAPL,AAPL250228C00247000,buy,1.0,LongCall,2025-02-28,,,0.25090015299409407,bullish,positive,247.1,4.0,,
2025-02-24,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-02-27,AAPL,AAPL250228P00237000,buy,1.0,LongPut,2025-02-28,,,0.24626715745569736,bearish,negative,237.3,1.0,,
2025-02-27,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-02-28,AAPL,AAPL250307C00242000,buy,1.0,LongCall,2025-03-07,,,0.25376538383587993,bullish,positive,241.84,7.0,,
2025-02-28,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-03-03,AAPL,AAPL250307P00238000,buy,1.0,LongPut,2025-03-07,,,0.22612736124953808,bearish,negative,238.03,4.0,,
2025-03-03,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-04,AAPL,AAPL250307P00236000,buy,1.0,LongPut,2025-03-07,,,0.21819477273336965,bearish,negative,235.93,3.0,,
2025-03-04,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-05,AAPL,AAPL250307P00236000,buy,1.0,LongPut,2025-03-07,,,0.2181265437497494,bearish,negative,235.74,2.0,,
2025-03-05,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-06,AAPL,AAPL250307P00235000,buy,1.0,LongPut,2025-03-07,3.0,0.01,0.21808564368997319,bearish,negative,235.33,1.0,-299.0,
2025-03-06,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-07,AAPL,AAPL250314P00239000,buy,1.0,VerticalSpread,2025-03-14,,,0.20354493033354062,bearish,positive,239.07,7.0,,
2025-03-07,AAPL,AAPL250314P00237000,sell,1.0,VerticalSpread,2025-03-14,,,0.20354493033354062,bearish,positive,239.07,7.0,,
2025-03-07,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-10,AAPL,AAPL250314P00227000,buy,1.0,LongPut,2025-03-14,,,0.2754303177931086,bearish,negative,227.48,4.0,,
2025-03-10,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-11,AAPL,AAPL250314P00221000,buy,1.0,LongPut,2025-03-14,,,0.2818335806090778,bearish,negative,220.84,3.0,,
2025-03-11,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-12,AAPL,AAPL250314P00217000,buy,1.0,LongPut,2025-03-14,,,0.2751761402084489,bearish,negative,216.98,2.0,,
2025-03-12,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-13,AAPL,AAPL250314P00210000,buy,1.0,LongPut,2025-03-14,0.96,0.01,0.2786251867475946,bearish,negative,209.68,1.0,-95.0,
2025-03-13,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-14,AAPL,AAPL250321P00213000,buy,1.0,VerticalSpread,2025-03-21,,,0.2843559315831091,bearish,positive,213.49,7.0,,
2025-03-14,AAPL,AAPL250321P00211000,sell,1.0,VerticalSpread,2025-03-21,,,0.2843559315831091,bearish,positive,213.49,7.0,,
2025-03-14,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-17,AAPL,AAPL250321P00214000,buy,1.0,VerticalSpread,2025-03-21,,,0.2854439233359253,bearish,positive,214.0,4.0,,
2025-03-17,AAPL,AAPL250321P00212000,sell,1.0,VerticalSpread,2025-03-21,,,0.2854439233359253,bearish,positive,214.0,4.0,,
2025-03-17,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-18,AAPL,AAPL250321P00213000,buy,1.0,LongPut,2025-03-21,,,0.28364706852263355,bearish,negative,212.69,3.0,,
2025-03-18,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-19,AAPL,AAPL250321P00215000,buy,1.0,VerticalSpread,2025-03-21,2.92,0.01,0.28925141631821744,bearish,positive,215.24,2.0,-291.0,
2025-03-19,AAPL,AAPL250321P00213000,sell,1.0,VerticalSpread,2025-03-21,,,0.28925141631821744,bearish,positive,215.24,2.0,,
2025-03-19,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-20,AAPL,AAPL250321P00214000,buy,1.0,LongPut,2025-03-21,,,0.288508668318331,bearish,negative,214.1,1.0,,
2025-03-20,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-21,AAPL,AAPL250328P00218000,buy,1.0,VerticalSpread,2025-03-28,,,0.300027059035748,bearish,positive,218.27,7.0,,
2025-03-21,AAPL,AAPL250328P00216000,sell,1.0,VerticalSpread,2025-03-28,,,0.300027059035748,bearish,positive,218.27,7.0,,
2025-03-21,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-24,AAPL,AAPL250328P00221000,buy,1.0,VerticalSpread,2025-03-28,,,0.3058971811279801,bearish,positive,220.73,4.0,,
2025-03-24,AAPL,AAPL250328P00219000,sell,1.0,VerticalSpread,2025-03-28,,,0.3058971811279801,bearish,positive,220.73,4.0,,
2025-03-24,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-25,AAPL,AAPL250328P00224000,buy,1.0,VerticalSpread,2025-03-28,,,0.30220594515691657,bearish,positive,223.75,3.0,,
2025-03-25,AAPL,AAPL250328P00222000,sell,1.0,VerticalSpread,2025-03-28,,,0.30220594515691657,bearish,positive,223.75,3.0,,
2025-03-25,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-26,AAPL,AAPL250328P00222000,buy,1.0,LongPut,2025-03-28,,,0.3012445008541194,bearish,negative,221.53,2.0,,
2025-03-26,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-27,AAPL,AAPL250328P00224000,buy,1.0,VerticalSpread,2025-03-28,,,0.2942011520087731,bearish,positive,223.85,1.0,,
2025-03-27,AAPL,AAPL250328P00222000,sell,1.0,VerticalSpread,2025-03-28,,,0.2942011520087731,bearish,positive,223.85,1.0,,
2025-03-27,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-03-28,AAPL,AAPL250404P00218000,buy,1.0,LongPut,2025-04-04,,,0.3025833632389162,bearish,negative,217.9,7.0,,
2025-03-28,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-03-31,AAPL,AAPL250404C00222000,buy,1.0,LongCall,2025-04-04,,,0.31357983302567716,bullish,positive,222.13,4.0,,
2025-03-31,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-04-01,AAPL,AAPL250404C00223000,buy,1.0,LongCall,2025-04-04,,,0.3147555469178611,bullish,positive,223.19,3.0,,
2025-04-01,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-04-02,AAPL,AAPL250404C00224000,buy,1.0,LongCall,2025-04-04,,,0.31546231018227505,bullish,positive,223.89,2.0,,
2025-04-02,AAPL,,,,LongCall,,,,,,,,,,1.0
2025-04-03,AAPL,AAPL250404P00203000,buy,1.0,LongPut,2025-04-04,,,0.4520185528641291,bearish,negative,203.19,1.0,,
2025-04-03,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-04-04,AAPL,AAPL250411P00188000,buy,1.0,LongPut,2025-04-11,,,0.4910816510152876,bearish,negative,188.38,7.0,,
2025-04-04,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-04-07,AAPL,AAPL250411P00181000,buy,1.0,LongPut,2025-04-11,,,0.4959865573276102,bearish,negative,181.46,4.0,,
2025-04-07,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-04-08,AAPL,AAPL250411P00172000,buy,1.0,LongPut,2025-04-11,,,0.5162896905340324,bearish,negative,172.42,3.0,,
2025-04-08,AAPL,,,,LongPut,,,,,,,,,,1.0
2025-04-09,AAPL,AAPL250411P00199000,buy,1.0,VerticalSpread,2025-04-11,,,0.7454619100811085,bearish,positive,198.85,2.0,,
2025-04-09,AAPL,AAPL250411P00197000,sell,1.0,VerticalSpread,2025-04-11,,,0.7454619100811085,bearish,positive,198.85,2.0,,
2025-04-09,AAPL,,,,VerticalSpread,,,,,,,,,,2.0
2025-04-10,AAPL,AAPL250411P00190000,buy,1.0,LongPut,2025-04-11,4.65,0.01,0.754410468832013,bearish,negative,190.42,1.0,-464.00000000000006,
